id,name,sku,upc,url_key,image,description,special_price,regular_price,tier_prices,min price,categories,status
45678,Pet Leash,DI605,731015273546,pet-leash,"https://www.koleimports.com/media/catalog/product/D/I/DI605.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Dukes Pet Products Pet Leash is perfect for daily walks. The 26"" woven leash is durable and helps give you better control over your dog than standard or long leashes. These are perfect for dogs who always pull, or those who can be unpredictable around other dogs or people. Short leashes are also beneficial when you walk your dog in an urban environment, where there is always a lot of car traffic nearby, and the sidewalks are crowded.  Great for medium to large size dogs. It comes packaged with a hanging panel and assorted colors: brown and black.,Pet Leash,",,5.25,"4.38,3.98",3.98,"Pet Supplies, Collars, Leashes & Harnesses",IN_STOCK
39556,Small Reflective Dog Harness,DI551,731015241552,small-reflective-dog-harness,"https://www.koleimports.com/media/catalog/product/D/I/DI551.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Walk your dog safely and securely with this easily visible Small Reflective Harness featuring a durable, adjustable harness with an orange reflective covering and an easy to use snap closure.  Fits necks 13""-23"" in diameter.  Comes packaged to a hanging panel.  ,Small Reflective Dog Harness,",,4.05,"3.38,3.07",3.07,"Pet Supplies, Collars, Leashes & Harnesses",IN_STOCK
6628,Travel Pet Bowl,DI153,731015077212,travel-pet-bowl,"https://www.koleimports.com/media/catalog/product/D/I/DI153.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Perfect for pet owners that are on the go, this durable polyester and waterproof plastic Travel Pet Bowl folds flat for easy storage in purses, bags or glove compartments and opens to hold nearly four cups of food or water. Convenient design features a plastic latch for clipping to key rings. Directions for folding are on back of card. Measures approximately 6.5"" in diameter and 2.5"" deep. Comes packaged with a hang tag.,Travel Pet Bowl,Plato Para Mascota Plegable",,1.37,"1.14,1.04",1.04,"Pet Supplies, Pet Bowls, Feeders & Waterers",IN_STOCK
6525,Jumbo Choke Chain,DI010,731015005154,jumbo-choke-chain,"https://www.koleimports.com/media/catalog/product/D/I/DI010.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Great for keeping your pet close, this Jumbo Choke Chain is made of durable metal and has metal circles at each end for attaching a leash. The chain is approximately 17 1/2"" long and each end circle is about 1"" in diameter. Total length is approximately 19"". Comes packaged to a tie card.,Jumbo Choke Chain,Cadena De Ahorque Para Mascota",,1.08,"0.9,0.82",0.82,"Pet Supplies, Collars, Leashes & Harnesses",IN_STOCK
45740,2 Pack Dog Toy Play Set With Frisbee and Ball,DI624,731015274185,2-pack-dog-toy-play-set-with-frisbee-and-ball,"https://www.koleimports.com/media/catalog/product/D/I/DI624.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Duke Pet Products 2 Pack Toy Play Set with Frisbee and Ball is ideal for fetching, tossing, and gnawing. Entertain your dog for hours with soft plastic frisbee and ball featuring teeth-cleaning texture bumps for promoting oral health. It comes packaged with a cable strap and hanging panel for display. It comes in assorted colors: blue and orange.,2 Pack Dog Toy Play Set With Frisbee and Ball,",,5.25,"4.38,3.98",3.98,"Pet Supplies, Pet Toys",IN_STOCK
6812,Woven Reflective Dog Collar,DI523,731015169061,woven-reflective-dog-collar,"https://www.koleimports.com/media/catalog/product/D/I/DI523_1.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Ideal for male or female dogs, this nylon collar features a universal design made out of sturdy nylon with reflective stripes, a plastic closure and a metal hook for clipping on tags. Collars fit 18""-24"" necks. Comes in assorted colors. Comes packaged to a tie card.,Woven Reflective Dog Collar,Correa Para Mascota/Perro",,1.12,"0.94,0.85",0.85,"Pet Supplies, Collars, Leashes & Harnesses",IN_STOCK
9970,Dog Squeak Toy Countertop Display,HB882,731015185368,dog-squeak-toy-countertop-display,"https://www.koleimports.com/media/catalog/product/H/B/HB882_2.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Great for keeping dogs busy outside or inside, this soft plastic Dog Squeak Toy provides pets with hours of fun!  Comes in assorted designs including bone, ball and football shapes with the word ""WOOF"" in a raised print.  Countertop display comes with 36 pieces.  ,Dog Squeak Toy Countertop Display,Juguete Para Mascota",,0.98,,0.98,"Pet Supplies, Pet Toys",IN_STOCK
28750,Paw & Bone Print Collar & Leash Bundle Set,OD954,731015211722,paw-bone-print-collar-leash-bundle-set,"https://www.koleimports.com/media/catalog/product/O/D/OD954.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Walk your dog in classic style with this Paw & Bone Print Collar & Leash Bundle Set featuring a durable, fully adjustable blue nylon collar with a paw and bone print and an easy to use snap closure, and a matching leash with a metal hook attachment. Leash measures approximately 47"" long and collar adjusts from 17"" to 27"". Comes packaged to a tie card.,Paw & Bone Print Collar & Leash Bundle Set,",,4.55,"3.8,3.45",3.45,"Pet Supplies, Collars, Leashes & Harnesses",IN_STOCK
38836,Wide Dog Collar with Studs & Spikes,DI254,731015252725,wide-dog-collar-with-studs-spikes,"https://www.koleimports.com/media/catalog/product/D/I/DI254.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Perfect for large dogs, this Wide Dog Collar features a durable faux leather adjustable collar with metal studs and spikes, metal hardware and white contrasting stitching. Fits necks up to 21"". Measures approximately 24"" long x 1.625"" at the widest point.  Comes in assorted colors: black, blue and brown. Comes packaged with a wrap around.,Wide Dog Collar with Studs & Spikes,",,3.08,"2.56,2.33",2.33,"Pet Supplies, Collars, Leashes & Harnesses",IN_STOCK
45471,Dog Bowl w/Toy,DI588,731015272389,dog-bowl-w-toy,"https://www.koleimports.com/media/catalog/product/D/I/DI588-1.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Your puppy and/or adult dog are guaranteed to love this Dog Bowl and Toy set! The bowl is yellow and is the perfect size for medium and small dogs. The toys included are a green tennis ball to play fetch with, a white, black, and gray rope, and a white and black animal pet toy. The set comes wrapped, all of the toys inside of the bowl with a sticker label attached. This is a great starter kit for first-time pet parents who don't know where to start with doggy accessories. ,Dog Bowl w/Toy,",,3.5,"2.92,2.65",2.65,"Pet Supplies, Pet Bowls, Feeders & Waterers",IN_STOCK
31473,Spiky Ball & Bone Dog Toy Set,OF882,731015221691,spiky-ball-bone-dog-toy-set,"https://www.koleimports.com/media/catalog/product/O/F/OF882.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Great for exercising your pet, this 2-piece Spiky Ball & Bone Dog Toy Set features colorful, flexible plastic toys for tossing, fetching and gnawing.  Comes packaged in a hanging panel.  ,Spiky Ball & Bone Dog Toy Set,",,4.33,"3.61,3.28",3.28,"Pet Supplies, Pet Toys",IN_STOCK
41147,Octopus Squeak Dog Toy,DI563,731015257270,octopus-squeak-dog-toy,"https://www.koleimports.com/media/catalog/product/D/I/DI563.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Provide hours of fun for your best friend with this Octopus Squeak Dog Toy featuring a cute animal toy made of durable plastic that satisfies a dog's natural urge to chew and is great for fetching, tossing and tugging. Fun design features a squeaky octopus with texture bumps on its legs and painted details. Measures approximately 4.25"" x 3"". Comes in assorted colors: blue and pink. Comes packaged with a hang tag.,Octopus Squeak Dog Toy,",,1.39,"1.16,1.05",1.05,"Pet Supplies, Pet Toys",IN_STOCK
39558,Large Reflective Dog Harness,DI553,731015241576,large-reflective-dog-harness,"https://www.koleimports.com/media/catalog/product/D/I/DI553.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Walk your dog safely and securely with this easily visible Large Reflective Harness featuring a durable, adjustable harness with an orange reflective covering and an easy to use snap closure.  Fits necks 19""-31"" in diameter.  Comes packaged to a hanging panel.  ,Large Reflective Dog Harness,",,5.32,"4.43,4.03",4.03,"Pet Supplies, Collars, Leashes & Harnesses",IN_STOCK
4598,Dental Hygiene Kit,BI305,731015183869,dental-hygiene-kit-303,"https://www.koleimports.com/media/catalog/product/B/I/BI305_1.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Everything needed to take care of teeth and gums is in this Dental Hygiene Kit. Includes: 1 medium bristle toothbrush, 1 toothbrush cover, 6 dental floss picks in a case and 1 pack of dental floss. Comes in assorted colors.  Comes packaged in a blister pack.,Dental Hygiene Kit,Cepillo Dental 10Pzas",,1.24,"1.03,0.94",0.94,"Personal Care, Dental Care, Disaster Preparedness ",IN_STOCK
35562,Complete Bath & Shower Set,OS337,731015237548,complete-bath-shower-set,"https://www.koleimports.com/media/catalog/product/O/S/OS337.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Great for everyday use and travel, this 4-piece Complete Bath & Shower Set comes with everything you need for the ultimate bathing experience and allover smooth skin. Set includes: 1 pumice stone with rope hanger, 1 wooden hair brush, 1 wooden nail brush with natural bristles and 1 body sponge.  This set makes a great gift.  Comes packaged in an individual window box. Box measures approximately 6.25"" x 1.5"" x 7.75"".,Complete Bath & Shower Set,",,4.33,"3.61,3.28",3.28,"Personal Care, Loofahs & Shower Scrubs",IN_STOCK
6815,Striped Nylon Dog Collar,DI526,731015169092,striped-nylon-dog-collar,"https://www.koleimports.com/media/catalog/product/D/I/DI526_1.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","An easy addition to your dog's accessory collection, this Striped Nylon Dog Collar features a simple design in 2 assorted styles, a release clasp and metal loop for dog tags or collars. Adjusts to fit neck sizes 18"" to 24"". Comes packaged to a tie card.,Striped Nylon Dog Collar,Collar Para Mascota/Perro",,1.2,"1,0.91",0.91,"Pet Supplies, Collars, Leashes & Harnesses",IN_STOCK
6639,Adjustable Dog Collar with Plaid Design,DI167,731015072187,adjustable-dog-collar-with-plaid-design,"https://www.koleimports.com/media/catalog/product/D/I/DI167_1.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Great for sprucing up your pet, this Adjustable Dog Collar with Plaid Design turns pets from drab to fab! Collars comes in plaid designs with quick-release plastic squeeze buckles and metal D-rings that fit most leashes. Fits neck sizes 9""-17"". Snap buckle measures approximately 2"". Comes in assorted colors. Comes packaged to a tie card.,Adjustable Dog Collar with Plaid Design,Collar Para Mascota/Perro",,0.9,"0.75,0.68",0.68,"Pet Supplies, Collars, Leashes & Harnesses",IN_STOCK
10848,Handheld Massager Countertop Display,HR217,731015168705,handheld-massager-countertop-display,"https://www.koleimports.com/media/catalog/product/H/R/HR217_3.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Help soothe tense or sore muscles and reduce stress with this compact Handheld Massager featuring a durable plastic massager with a unique quad acupressure design for maximum relief. Each massager measures approximately 4"" x 4 1/4"" x 2 1/4"". Comes in assorted colors.  Countertop display comes with 24 pieces.  ,Handheld Massager Countertop Display,Masajeador",,1.16,,1.16,"Personal Care, Massagers",IN_STOCK
28725,Medium Black Dog Collar,OD932,731015211500,medium-black-dog-collar,"https://www.koleimports.com/media/catalog/product/O/D/OD932.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Great for medium size breeds, this attractive Medium Dog Collar features a black imitation leather collar accented with white stitching and a silver tone metal buckle and rivets. Measures approximately 18"" long x 1"" wide. Comes packaged to a hang tag.,Medium Black Dog Collar,",,2.52,"2.1,1.91",1.91,"Pet Supplies, Collars, Leashes & Harnesses",IN_STOCK
6581,Deluxe Dog Brush,DI080,731015018697,deluxe-dog-brush,"https://www.koleimports.com/media/catalog/product/D/I/DI080-20256_1.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Great for everyday grooming, this high quality Deluxe Dog Brush is made of durable wood with plastic-tipped metal bristles and a contoured handle for a firm grip. Brush is 7"" x 4"" at its widest with 7/8"" long metal bristles. Perfect for detangling and removing loose hair. Comes packaged to a hanging panel.,Deluxe Dog Brush,Cepillo Para Mascota/Perro",,1.61,"1.34,1.22",1.22,"Pet Supplies, Pet Grooming",IN_STOCK
49273,Sugu Exfoliating Pads,CA467,5037200062342,sugu-exfoliating-pads,"https://www.koleimports.com/media/catalog/product/C/A/CA467.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Sugu Exfoliating Pads,",,0.65,"0.54,0.49",0.49,"Closeouts, Personal Care, Facial Cleaning Pads, Collections, Spa Collection",IN_STOCK
45915,Nik Nak Back Exfoliator Set,CA320,5060109201208,nik-nak-back-exfoliator-set,"https://www.koleimports.com/media/catalog/product/C/A/CA320-1.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Nik Nak Back Exfoliator Set is perfect for applying moisturizer, fake tan, creams, and lotions to those hard to reach areas on your back and shoulders. The wand's unique patented arch shape does the job in seconds and then retracts and folds to fit neatly into your handbag or travel case. It comes with - tan pad, cream/lotion pad, defoliator pad, mirror attachment, back scratcher pad, and carry case. Comes packaged in a 9.50"" x 7.50"" x 2"" hanging box.",,4.12,"3.43,3.12",3.12,"Closeouts, Personal Care, Loofahs & Shower Scrubs, Collections, Cool Gadgets, Holiday Gift Guide, Spa Collection",IN_STOCK
40929,Electric Toothbrush Set,OT597,731015257140,electric-toothbrush-set,"https://www.koleimports.com/media/catalog/product/O/T/OT597.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Great for travel and everyday use, this Electric Toothbrush Set is perfect for all ages.  Set features an electric toothbrush in an ergonomic design that fits comfortably in hands.  Vibrating brush heads provide gentle yet deep cleaning action for an extra fresh feeling.  Colored indicators identify different brush heads.  Includes toothbrush, 5 brush heads and a convenient organizing storage caddy. Requires 2 'AA' batteries (not included).  Comes packaged in an individual box. Box measures approximately 6"" x 2.25"" x 9.5"".,Electric Toothbrush Set,",,7.59,"6.33,5.75",5.75,"Personal Care, Dental Care",IN_STOCK
47333,Starburst Glitter Peel-Off  Mask with Applicator,BI991,814655028117,starburst-glitter-peel-off-mask-with-applicator,"https://www.koleimports.com/media/catalog/product/B/I/BI991.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Help cleanse your face of any impurities or clogged pores with this black Charcoal Starburst Glitter Peel-Off Mask! Take pictures and brag about your skincare routine with this cute, yet effective glittery mask. The mask comes with a soft makeup brush synthetic applicator for seamless application. Leave on for thirty minutes and peel off when done. Comes with 5 oz. (150mL) of liquid facemask that hardens after applied to your face over the thirty minute period. All comes packaged inside of a decorative white box.  ,Starburst Glitter Peel-Off  Mask with Applicator,",,2.6,"2.17,1.97",1.97,"Closeouts, Personal Care, Facial Cleaning Pads, Specials",IN_STOCK
